image_name,label,raw_answer,ill_answer,ill_less_answer,ill_filtered_answer,ill_less_filtered_answer
IllusionAnimals_247,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_248,pigeon,pigeon,illusory animal cat,<p>illusory animal cat</p> {<11><0><36,'illusory animal pigeon',<p>illusory animal cat</p> {<38><33><7
IllusionAnimals_249,pigeon,pigeon,illusory animal cat,'illusory animal cat',illusory animal cat,'illusory animal cat'
IllusionAnimals_250,pigeon,pigeon,illusory animal elephant,illusory animal cat,illusory animal pigeon,'illusory animal cat'
IllusionAnimals_251,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_252,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_253,pigeon,The animal in the image is a pigeon.,illusory animal cat,illusory animal cat,illusory animal pigeon,'illusory animal cat'
IllusionAnimals_254,pigeon,pigeon,illusory animal cat,illusory animal cat,'illusory animal pigeon','illusory animal cat'
IllusionAnimals_255,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_256,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_257,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_258,pigeon,pigeon,'illusory animal cat','illusory animal cat','illusory animal pigeon',illusory animal cat
IllusionAnimals_259,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_260,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,'illusory animal cat'
IllusionAnimals_261,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_262,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_263,pigeon,pigeon,"The image features a beautiful coastal scene with a large, rocky island in the middle of the",illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_264,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_265,pigeon,pigeon,illusory animal cat,illusory animal cat,'illusory animal pigeon','illusory animal cat'
IllusionAnimals_266,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,'illusory animal cat'
IllusionAnimals_267,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_268,pigeon,pigeon,illusory animal cat,'illusory animal cat',illusory animal cat,'illusory animal cat'
IllusionAnimals_269,pigeon,pigeon,illusory animal cat,illusory animal butterfly,illusory animal cat,'illusory animal butterfly'
IllusionAnimals_270,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_271,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_272,pigeon,pigeon,'illusory animal cat',illusory animal cat,illusory animal pigeon,'illusory animal cat'
IllusionAnimals_273,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_274,pigeon,pigeon,illusory animal cat,illusory animal cat,'illusory animal pigeon',illusory animal cat
IllusionAnimals_275,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_276,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_277,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,'illusory animal cat'
IllusionAnimals_278,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_279,pigeon,pigeon,illusory animal cat,'illusory animal cat','illusory animal pigeon',illusory animal cat
IllusionAnimals_280,pigeon,pigeon,illusory animal cat,illusory animal cat,'illusory animal pigeon',illusory animal cat
IllusionAnimals_281,pigeon,pigeon,illusory animal cat,illusory animal cat,'illusory animal pigeon',illusory animal cat
IllusionAnimals_282,pigeon,pigeon,illusory animal cat,illusory animal cat,'illusory animal pigeon',illusory animal cat
IllusionAnimals_283,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_284,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_285,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_286,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_287,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_288,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_289,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_290,pigeon,pigeon,'illusory animal elephant',illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_291,pigeon,pigeon,'illusory animal cat',illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_292,pigeon,pigeon,<p>illusory animal cat</p> {<13><1><10,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_293,pigeon,pigeon,illusory animal cat,illusory animal cat,'illusory animal pigeon',illusory animal cat
IllusionAnimals_294,pigeon,pigeon,illusory animal cat,<p>illusory animal cat</p> {<1><1><99><,illusory animal pigeon,'illusory animal cat'
IllusionAnimals_295,pigeon,pigeon,The image shows a large shark and a smaller shark swimming in the water. The smaller,illusory animal cat,'illusory animal pigeon','illusory animal cat'
IllusionAnimals_296,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_297,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_298,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,illusory animal cat
IllusionAnimals_299,pigeon,pigeon,illusory animal cat,illusory animal cat,illusory animal pigeon,'illusory animal cat'
IllusionAnimals_300,pigeon,pigeon,"The image shows a dolphin jumping out of the water, with its tail and head visible",illusory animal cat,'illusory animal pigeon',illusory animal cat
IllusionAnimals_301,butterfly,butterfly,'illusory animal cat',illusory animal cat,illusory animal butterfly,'illusory animal cat'
IllusionAnimals_302,butterfly,butterfly,"The image is a photograph of a small island in the ocean, with a large green shape in the",illusory animal cat,'illusory animal cat','illusory animal cat'
IllusionAnimals_303,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_304,butterfly,butterfly,illusory animal cat,<p>illusory animal cat</p> {<12><35><1,illusory animal cat,illusory animal cat
IllusionAnimals_305,butterfly,butterfly,illusory animal cat,illusory animal cat,The image contains an illusory animal cat.,illusory animal cat
IllusionAnimals_306,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal butterfly',illusory animal cat
IllusionAnimals_307,butterfly,butterfly,"<p>illusory animal cat</p>
<p>illusory animal dog",illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_308,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal cat',illusory animal cat
IllusionAnimals_309,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal cat',illusory animal cat
IllusionAnimals_310,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal cat',illusory animal cat
IllusionAnimals_311,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_312,butterfly,butterfly,illusory animal cat,"The image features a large, colorful ferris wheel in the center of a crowded fair",'illusory animal cat',illusory animal cat
IllusionAnimals_313,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_314,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_315,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_316,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_317,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_318,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,'illusory animal cat'
IllusionAnimals_319,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal butterfly','illusory animal cat'
IllusionAnimals_320,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_321,butterfly,butterfly,"The image shows a brown animal in the water, with its head and neck visible above the surface.",illusory animal deer,illusory animal cat,illusory animal cat
IllusionAnimals_322,butterfly,butterfly,illusory animal cat,'illusory animal cat',illusory animal butterfly,illusory animal cat
IllusionAnimals_323,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_324,butterfly,butterfly,illusory animal elephant,<p>no illusory animal</p> {<52><14><8,'illusory animal cat','illusory animal elephant'
IllusionAnimals_325,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_326,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_327,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal butterfly',illusory animal cat
IllusionAnimals_328,butterfly,butterfly,illusory animal cat,"The image features a large number of arcade game machines lined up in a row, with a",'illusory animal butterfly',illusory animal cat
IllusionAnimals_329,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,'illusory animal cat'
IllusionAnimals_330,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_331,butterfly,butterfly,illusory animal cat,'illusory animal cat',illusory animal butterfly,illusory animal cat
IllusionAnimals_332,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,'illusory animal cat'
IllusionAnimals_333,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_334,butterfly,The animal in the image is a butterfly.,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_335,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,'illusory animal cat'
IllusionAnimals_336,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal butterfly','illusory animal cat'
IllusionAnimals_337,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_338,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_339,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal cat',illusory animal cat
IllusionAnimals_340,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_341,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_342,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_343,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_344,butterfly,butterfly,'illusory animal cat',illusory animal cat,illusory animal cat,'illusory animal cat'
IllusionAnimals_345,butterfly,butterfly,"The image features a mysterious, foggy landscape with a large, twisted tree trunk in",illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_346,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_347,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_348,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_349,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal butterfly',illusory animal cat
IllusionAnimals_350,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal butterfly',illusory animal cat
IllusionAnimals_351,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_352,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_353,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_354,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_355,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_356,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_357,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,'illusory animal cat'
IllusionAnimals_358,butterfly,butterfly,illusory animal horse,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_359,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_360,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_361,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_362,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_363,butterfly,butterfly,illusory animal cat,<p>illusory animal cat</p> {<18><36><5,illusory animal cat,illusory animal cat
IllusionAnimals_364,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal butterfly',illusory animal cat
IllusionAnimals_365,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_366,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal butterfly',illusory animal cat
IllusionAnimals_367,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_368,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_369,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_370,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal cat','illusory animal cat'
IllusionAnimals_371,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_372,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_373,butterfly,butterfly,'illusory animal cat',illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_374,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_375,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_376,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_377,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal cat',illusory animal cat
IllusionAnimals_378,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_379,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_380,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_381,butterfly,butterfly,'illusory animal cat',illusory animal cat,illusory animal cat,'illusory animal cat'
IllusionAnimals_382,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_383,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_384,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_385,butterfly,butterfly,illusory animal cat,'illusory animal cat',illusory animal cat,illusory animal cat
IllusionAnimals_386,butterfly,butterfly,The image features a cactus plant in the middle of a sandy desert landscape. The c,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_387,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_388,butterfly,butterfly,illusory animal cat,'illusory animal cat','illusory animal cat','illusory animal cat'
IllusionAnimals_389,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal cat',illusory animal cat
IllusionAnimals_390,butterfly,butterfly,illusory animal cat,"The image features a river with a large, illusory animal in the middle of it. The",illusory animal cat,<p>illusory animal cat</p> {<31><14><6
IllusionAnimals_391,butterfly,butterfly,illusory animal cat,illusory animal cat,'illusory animal butterfly',illusory animal cat
IllusionAnimals_392,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_393,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_394,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_395,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_396,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,'illusory animal cat'
IllusionAnimals_397,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,'illusory animal cat'
IllusionAnimals_398,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_399,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal butterfly,illusory animal cat
IllusionAnimals_400,butterfly,butterfly,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_401,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',The image contains an illusory animal cat.
IllusionAnimals_402,elephant,The animal in the image is an elephant.,illusory animal cat,illusory animal cat,'illusory animal elephant','illusory animal cat'
IllusionAnimals_403,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_404,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_405,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_406,elephant,elephant,'illusory animal cat','illusory animal cat','illusory animal elephant','illusory animal cat'
IllusionAnimals_407,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_408,elephant,elephant,illusory animal elephant,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_409,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_410,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant','illusory animal cat'
IllusionAnimals_411,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_412,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,"<p>illusory animal cat</p>
<p>illusory animal dog"
IllusionAnimals_413,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant','illusory animal cat'
IllusionAnimals_414,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant','illusory animal cat'
IllusionAnimals_415,elephant,The animal in the image is an elephant.,illusory animal cat,illusory animal horse,illusory animal elephant,illusory animal horse
IllusionAnimals_416,elephant,'elephant',illusory animal dog,illusory animal dog,'illusory animal elephant',illusory animal cat
IllusionAnimals_417,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_418,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_419,elephant,'elephant',illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_420,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_421,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_422,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_423,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,'illusory animal cat'
IllusionAnimals_424,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_425,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_426,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant','illusory animal cat'
IllusionAnimals_427,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_428,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_429,elephant,elephant,illusory animal elephant,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_430,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_431,elephant,elephant,illusory animal cat,<p>illusory animal cat</p> {<41><74><4,'illusory animal elephant',illusory animal cat
IllusionAnimals_432,elephant,The animal in the image is an elephant.,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_433,elephant,The animal in the image is an elephant.,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_434,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_435,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_436,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_437,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_438,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_439,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_440,elephant,The animal in the image is an elephant.,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_441,elephant,'elephant',illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_442,elephant,elephant,illusory animal elephant,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_443,elephant,elephant,illusory animal elephant,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_444,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_445,elephant,'elephant',illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_446,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_447,elephant,'elephant',illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_448,elephant,The animal in the image is an elephant.,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_449,elephant,'elephant',illusory animal cat,illusory animal cat,illusory animal elephant,'illusory animal cat'
IllusionAnimals_450,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',no illusory animal
IllusionAnimals_451,elephant,elephant,illusory animal cat,<p>illusory animal cat</p> {<15><4><57,illusory animal elephant,illusory animal cat
IllusionAnimals_452,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_453,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_454,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_455,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_456,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant','illusory animal cat'
IllusionAnimals_457,elephant,elephant,illusory animal cat,<p>illusory animal cat</p> {<36><34><6,'illusory animal elephant',illusory animal cat
IllusionAnimals_458,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant','illusory animal cat'
IllusionAnimals_459,elephant,elephant,illusory animal dog,illusory animal dog,'illusory animal elephant',illusory animal cat
IllusionAnimals_460,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_461,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant','illusory animal cat'
IllusionAnimals_462,elephant,'elephant',illusory animal cat,<p>illusory animal cat</p> {<19><33><6,'illusory animal elephant',illusory animal cat
IllusionAnimals_463,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_464,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_465,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_466,elephant,elephant,<p>illusory animal cat</p> {<20><14><4,illusory animal cat,illusory animal elephant,'illusory animal cat'
IllusionAnimals_467,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_468,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_469,elephant,elephant,illusory animal elephant,illusory animal cat,illusory animal elephant,'illusory animal cat'
IllusionAnimals_470,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_471,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_472,elephant,elephant,illusory animal elephant,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_473,elephant,elephant,"The image features a group of dolphins jumping out of the water, creating a beautiful scene",illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_474,elephant,'elephant',illusory animal cat,no illusory animal,illusory animal elephant,illusory animal cat
IllusionAnimals_475,elephant,The animal in the image is an elephant.,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_476,elephant,elephant,illusory animal dog,illusory animal deer,illusory animal elephant,illusory animal dog
IllusionAnimals_477,elephant,The animal in the image is an elephant.,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_478,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_479,elephant,The animal in the image is an elephant.,"The image features a large, white elephant standing in a field of purple flowers. The",<p>illusory animal cat</p> {<1><11><99,illusory animal elephant,illusory animal cat
IllusionAnimals_480,elephant,The animal in the image is an elephant.,illusory animal cat,illusory animal cat,illusory animal elephant,'illusory animal cat'
IllusionAnimals_481,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_482,elephant,elephant,'illusory animal snake','illusory animal cat',illusory animal elephant,'illusory animal cat'
IllusionAnimals_483,elephant,elephant,illusory animal cat,illusory animal cat,'illusory animal elephant','illusory animal cat'
IllusionAnimals_484,elephant,elephant,illusory animal elephant,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_485,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal cat,illusory animal cat
IllusionAnimals_486,elephant,elephant,'illusory animal elephant',illusory animal elephant,'illusory animal elephant','illusory animal elephant'
IllusionAnimals_487,elephant,'elephant',illusory animal cat,illusory animal cat,'illusory animal elephant',illusory animal cat
IllusionAnimals_488,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_489,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_490,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_491,elephant,The animal in the image is an elephant.,illusory animal elephant,illusory animal cat,illusory animal elephant,illusory animal cat
IllusionAnimals_492,elephant,elephant,illusory animal elephant,illusory animal cat,'illusory animal elephant',illusory animal elephant
IllusionAnimals_493,elephant,elephant,illusory animal cat,illusory animal cat,illusory animal elephant,illusory animal cat
