,image_name,Pprompt,Nprompt,illusion_strength,label,gpt-4o
864,illusion_char_864,Jackal trotting confidently through scrubland,low quality,1.5,ND4,"""No illusion"""
2193,illusion_char_2193,A girl with a cat and a dog in front of a beach,low quality,1.5,2CqPd,"""No illusion"""
876,illusion_char_876,Winter night sky filled with stars and constellations,low quality,1.5,toJB2,"""No illusion"""
600,illusion_char_600,A tranquil park with a babbling brook,low quality,1.5,R2IX,"""No illusion"""
1252,illusion_char_1252,"Neon lights illuminate futuristic robots, reflection shimmering on crystalline lake",low quality,1.5,4SUN,"""No illusion"""
2831,illusion_char_2831,A tranquil waterfall cascading into a hidden emerald pool,low quality,1.5,eAp,"""No illusion"""
618,illusion_char_618,"Coastal cliffs meet crashing waves, sunlight illuminates spray",low quality,1.5,5oRXW,"""No illusion"""
110,illusion_char_110,A colorful hot air balloon festival filling the sky with hues,low quality,1.5,nz6,"""No illusion"""
1532,illusion_char_1532,A sunset over a golden wheat field,low quality,1.5,b8X4,"""No illusion"""
2114,illusion_char_2114,Geese migrating southward in 'V' formation,low quality,1.5,r2JtF,"""No illusion"""
2741,illusion_char_2741,A prehistoric world inhabited by dinosaurs,low quality,1.5,JqH7n,"""No illusion"""
2908,illusion_char_2908,Gentle hummingbird hovering near sweet nectar,low quality,1.5,2Ysu,"""No illusion"""
473,illusion_char_473,A bustling marketplace with colorful stalls and vibrant street food vendors,low quality,1.5,pNcYm,"""No illusion"""
1957,illusion_char_1957,Butterfly alighting on flower,low quality,1.5,o5A,"""No illusion"""
1226,illusion_char_1226,A beautiful sunset at a beach with ocean waves,low quality,1.5,a92,"""No illusion"""
1901,illusion_char_1901,Monarch butterfly colony migrating to Mexico,low quality,1.5,UPCl,"""No illusion"""
1899,illusion_char_1899,A thunderstorm brewing over a field of wildflowers,low quality,1.5,Lmfhi,"""No illusion"""
719,illusion_char_719,Abandoned mining town covered in layers of dust,low quality,1.5,F7y,"""No illusion"""
2563,illusion_char_2563,Swallows swooping low over tranquil pond,low quality,1.5,UaVDM,"""No illusion"""
1649,illusion_char_1649,Starship flying over a blue planet with rings,low quality,1.5,nIGcE,"""No illusion"""
2495,illusion_char_2495,A bustling marketplace with colorful stalls and people bartering,low quality,1.5,0dYZ,"""No illusion"""
630,illusion_char_630,"Vast desert expanse, towering sandstone pillars, shifting sands dance",low quality,1.5,cVR77,"""No illusion"""
2688,illusion_char_2688,A vibrant sunset painting the sky in hues of orange and pink,low quality,1.5,o6eJ7,"""No illusion"""
2869,illusion_char_2869,A serene meadow with wildflowers and butterflies,low quality,1.5,udh,"""No illusion"""
733,illusion_char_733,A snowy tundra with polar bears and northern lights,low quality,1.5,4KP,"""No illusion"""
1387,illusion_char_1387,A cheerful family reunion bringing loved ones together,low quality,1.5,6LM,"""No illusion"""
2075,illusion_char_2075,A spooky graveyard with mist swirling around old tombstones,low quality,1.5,sDQOb,"""No illusion"""
2740,illusion_char_2740,Foggy marshlands home to diverse bird species,low quality,1.5,TgFL,"""No illusion"""
1922,illusion_char_1922,A tranquil zen garden crafted from stones and plants,low quality,1.5,37re,"""No illusion"""
633,illusion_char_633,A charming European town square bathed in warm light,low quality,1.5,S2R04,"""No illusion"""
176,illusion_char_176,Fluffy cloud formation in robin egg blue sky,low quality,1.5,1CgO,"""No illusion"""
2006,illusion_char_2006,A lonely lighthouse during a day with rain,low quality,1.5,XI0CZ,"""No illusion"""
2418,illusion_char_2418,An arctic fox in a snowy tundra,low quality,1.5,z5kt,"""No illusion"""
1594,illusion_char_1594,Heron patiently waiting for catch,low quality,1.5,ta7c0,"""No illusion"""
681,illusion_char_681,A dramatic thunderstorm with lightning striking in the distance,low quality,1.5,7cB,No illusion
1923,illusion_char_1923,"Vast clouds of light surround a lone figure, searching for something in the endless darkness",low quality,1.5,7zhzS,"""No illusion"""
2875,illusion_char_2875,"A beautiful white swan , in a blue lake with lily pads",low quality,1.5,B8qY,"""No illusion"""
1122,illusion_char_1122,"Sun setting over a futuristic city, robots and lights reflected in the clouds",low quality,1.5,uz4,"""No illusion"""
867,illusion_char_867,A doe by a lake drinking water,low quality,1.5,8D2W,"""No illusion"""
2026,illusion_char_2026,Spectacular lightning bolt piercing darkened sky,low quality,1.5,yIY0t,"""No illusion"""
2129,illusion_char_2129,A tranquil zen garden crafted from stones and plants,low quality,1.5,zhC,"""No illusion"""
1447,illusion_char_1447,A dark alleyway with neon lights and graffiti,low quality,1.5,jbkO,"""No illusion"""
2677,illusion_char_2677,A vast desert with towering dunes and a lone camel,low quality,1.5,LKyxc,No illusion
2305,illusion_char_2305,A majestic sunset over a vast savanna,low quality,1.5,MkFOK,"""No illusion"""
2279,illusion_char_2279,Serval poised delicately on termite mound,low quality,1.5,WfZ,"""No illusion"""
1554,illusion_char_1554,A spooky haunted house with creaking doors and ghostly figures,low quality,1.5,jRCH,"""No illusion"""
611,illusion_char_611,A surreal landscape with floating islands,low quality,1.5,KouZZ,"""No illusion"""
1296,illusion_char_1296,A raging river flowing through a dense jungle at the base of mountains,low quality,1.5,ciZv,"""No illusion"""
