,image_name,Pprompt,Nprompt,illusion_strength,label,gpt-4o
324,Mnist_325,Golden wheat field swaying in gentle breeze,low quality,1.5,0,error
325,Mnist_326,A Navratri Garba Night dancing devotionally,low quality,1.5,4,error
326,Mnist_327,Zebras galloping gracefully,low quality,1.5,2,error
327,Mnist_328,Sandy dunes meet turquoise seas under a stormy sky,low quality,1.5,0,error
328,Mnist_329,"Whipped cream dream swirls around ballerina, city lights twinkle like stars",low quality,1.5,7,digit 7
329,Mnist_330,Tiger stalking prey in dense bamboo thicket,low quality,1.5,1,error
330,Mnist_331,A vast savannah dotted with grazing zebras,low quality,1.5,1,error
331,Mnist_332,Tangerine sunset saying farewell to another day,low quality,1.5,2,error
332,Mnist_333,A bear fishing in a river at sunset,low quality,1.5,1,error
333,Mnist_334,A serene lake surrounded by lush green forest,low quality,1.5,5,error
334,Mnist_335,A Buddha Purnima lantern releasing wisdom,low quality,1.5,3,'digit 3'
335,Mnist_336,Dilapidated wooden pier reaching into misty lake,low quality,1.5,3,'digit 3'
336,Mnist_337,"Neon city zoomed at night, palm trees reaching sky's edge",low quality,1.5,9,error
337,Mnist_338,A snowy forest with deer grazing on the fresh white snow,low quality,1.5,7,error
338,Mnist_339,A bustling train station with passengers rushing to catch their trains,low quality,1.5,8,error
339,Mnist_340,A lonely cottage in autumn forest,low quality,1.5,6,error
340,Mnist_341,Snowy mountain landscape with a frozen lake,low quality,1.5,5,error
341,Mnist_342,"Gentle waves lap sandy shores, seagulls soar above, salty spray fills the air",low quality,1.5,6,error
342,Mnist_343,A vintage biplane flying over a picturesque landscape,low quality,1.5,1,'digit 1'
343,Mnist_344,A bright moon over a vast desert,low quality,1.5,3,'digit 3'
344,Mnist_345,A solitary lighthouse on a stormy cliff,low quality,1.5,8,error
345,Mnist_346,Bioluminescent plankton glowing in the surf,low quality,1.5,1,'digit 1'
346,Mnist_347,Morning dew droplets hanging on spider web,low quality,1.5,0,error
347,Mnist_348,A cozy cafe with steaming cups of coffee and pastries,low quality,1.5,5,error
348,Mnist_349,A tranquil lake surrounded by towering trees,low quality,1.5,1,'digit 1'
349,Mnist_350,A charming vineyard with rows of grapevines stretching towards the horizon,low quality,1.5,3,'digit 3'
350,Mnist_351,A peaceful sunrise over a calm sea,low quality,1.5,1,error
351,Mnist_352,"Forest stream meets rocky falls, sunlight filters through canopy",low quality,1.5,5,error
352,Mnist_353,A rustic farmhouse surrounded by fields of wheat,low quality,1.5,5,'digit 5'
353,Mnist_354,A serene lake with a majestic waterfall,low quality,1.5,6,error
354,Mnist_355,A picturesque seaside town with colorful houses lining the shore,low quality,1.5,1,error
355,Mnist_356,"A lonely lighthouse stands on a rocky cliff, waves crashing against its weathered walls",low quality,1.5,8,error
356,Mnist_357,A bustling marketplace with colorful stalls and vibrant street food vendors,low quality,1.5,5,error
357,Mnist_358,A winding river snaking through a lush green landscape,low quality,1.5,1,error
358,Mnist_359,A majestic waterfall plunging into a crystal-clear pool,low quality,1.5,7,'digit 7'
359,Mnist_360,A rocky cliff overlooking a vast ocean under a stormy sky,low quality,1.5,9,error
360,Mnist_361,Peacocks strutting proudly,low quality,1.5,4,'digit 4'
361,Mnist_362,"Vast expanse meets mountain sky, river meets ocean waves, sunlight paints joyous hues",low quality,1.5,6,error
362,Mnist_363,Vibrant hot air balloons floating over green hills,low quality,1.5,2,error
363,Mnist_364,Cobbled street lined with ivy-clad buildings,low quality,1.5,2,digit 2
364,Mnist_365,A forest with tall trees and a winding path,low quality,1.5,5,'digit 5'
365,Mnist_366,A futuristic city with skyscrapers and flying cars,low quality,1.5,0,error
366,Mnist_367,"A hazy sky reflects on a tranquil lake, moonlight bathing the surrounding mountains",low quality,1.5,6,error
367,Mnist_368,A fields of golden wheat swaying in the breeze under a blue sky,low quality,1.5,5,digit 5
368,Mnist_369,"Dinosaurs roam dusty plains, glowing volcanic mountains pierce the twilight sky",low quality,1.5,6,error
369,Mnist_370,A rustling bamboo forest with hidden secrets,low quality,1.5,3,error
370,Mnist_371,A misty bamboo forest with mountains,low quality,1.5,7,'digit 7'
371,Mnist_372,A cozy cabin nestled in a snowy forest clearing,low quality,1.5,2,error
372,Mnist_373,"Mystical forest bathed in golden light, towering mushrooms reach sky",low quality,1.5,0,error
373,Mnist_374,A whimsical carnival with colorful rides and cotton candy,low quality,1.5,8,error
374,Mnist_375,A bustling city street lined with colorful shops and towering skyscrapers,low quality,1.5,8,error
375,Mnist_376,A tranquil lake reflecting the vibrant fall foliage of surrounding trees,low quality,1.5,5,error
376,Mnist_377,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,1.5,4,error
377,Mnist_378,"Sunbeams pierce green canopy, river meets ocean spray, birds sing their joyful brandy",low quality,1.5,1,error
378,Mnist_379,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,1.5,1,error
379,Mnist_380,"A vibrant forest glows with bioluminescent light, revealing glowing mushrooms and paths",low quality,1.5,4,error
380,Mnist_381,"Glowing fungi illuminate cavern entrance, vines draped like curtains inside",low quality,1.5,0,'digit 0'
381,Mnist_382,A serene lake surrounded by lush green trees,low quality,1.5,3,error
382,Mnist_383,"Mountains rise above a serene lake, sunlight reflecting on their reflective surfaces",low quality,1.5,3,error
383,Mnist_384,A mystical forest with towering trees and glowing mushrooms,low quality,1.5,7,error
384,Mnist_385,A grassy field with trees and a small lake,low quality,1.5,6,error
385,Mnist_386,A meadow with flowers and butterflies,low quality,1.5,1,error
386,Mnist_387,A whimsical carnival with colorful rides and cotton candy,low quality,1.5,6,error
387,Mnist_388,A picturesque seaside village with colorful fishing boats,low quality,1.5,2,digit 2
388,Mnist_389,A lush garden overflowing with blooming roses,low quality,1.5,1,'digit 1'
389,Mnist_390,"Whipped cream dream swirls around ballerina, city lights twinkle like stars",low quality,1.5,9,error
390,Mnist_391,A serene meditation session in calming woods,low quality,1.5,2,'digit 6'
391,Mnist_392,A steamy jungle with lush foliage and exotic wildlife,low quality,1.5,8,error
392,Mnist_393,Total lunar eclipse painting blood-red moon,low quality,1.5,6,error
393,Mnist_394,Giraffes grazing peacefully,low quality,1.5,1,'digit 1'
394,Mnist_395,"Towering rock formations reflect a captivating sunrise, casting light on hidden pathways",low quality,1.5,9,error
395,Mnist_396,Sun-drenched wasteland with shattered robots and crumbling structures,low quality,1.5,5,error
396,Mnist_397,"Vast snowfall covers mountains, white silence blankets frozen land, sunlight breaks through",low quality,1.5,2,error
397,Mnist_398,A castle on a hill overlooking a village,low quality,1.5,5,error
398,Mnist_399,A grand castle perched atop a hill overlooking a medieval town,low quality,1.5,4,error
399,Mnist_400,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,4,error
400,Mnist_401,"Forest sunrise, golden light stretches through canopy, birds sing softly",low quality,1.5,2,error
401,Mnist_402,A tranquil valley with a babbling brook and blooming flowers,low quality,1.5,8,error
402,Mnist_403,"Vibrant fields of sunflowers stretching endlessly, glowing sun setting over hills",low quality,1.5,3,error
403,Mnist_404,"Sun sets over vibrant meadow, casting long shadows on rolling hills",low quality,1.5,8,error
404,Mnist_405,A lush jungle with a winding river and towering mountains,low quality,1.5,2,error
405,Mnist_406,"A majestic sunrise paints the mountains with vibrant hues, casting shadows on the valley below",low quality,1.5,4,error
406,Mnist_407,A dark forest with a glowing mushroom,low quality,1.5,5,error
407,Mnist_408,A field of sunflowers with bees collecting pollen from the blooms,low quality,1.5,0,digit 0
408,Mnist_409,Fluffy cloud formation in robin egg blue sky,low quality,1.5,3,error
409,Mnist_410,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,1,error
410,Mnist_411,A cozy cabin in the woods with a crackling fire,low quality,1.5,7,error
411,Mnist_412,A mystical forest shrouded in mist,low quality,1.5,7,error
412,Mnist_413,A starry night sky over a calm ocean,low quality,1.5,5,error
413,Mnist_414,Snow-capped mountains reflecting in a crystal-clear lake,low quality,1.5,7,'digit 7'
414,Mnist_415,A house in the middle of a forest at night,low quality,1.5,9,error
415,Mnist_416,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,1.5,7,error
416,Mnist_417,"Swirling patterns of light paint the night sky, stars forming constellations",low quality,1.5,1,error
417,Mnist_418,A vast expanse of desert dunes at sunset,low quality,1.5,9,digit 9
418,Mnist_419,"A quaint cottage in a flower-filled meadow, surrounded by hills",low quality,1.5,2,error
419,Mnist_420,Green sea turtle hatchlings scrambling towards ocean,low quality,1.5,1,error
420,Mnist_421,A peaceful cabin under a cliff overlooking a lake,low quality,1.5,4,error
421,Mnist_422,A starry night sky with the Milky Way visible,low quality,1.5,2,error
422,Mnist_423,A sunset by the mountains,low quality,1.5,9,error
423,Mnist_424,Modern city apartment with large windows over looking city skyline,low quality,1.5,2,error
424,Mnist_425,Blue whale sounding deeply,low quality,1.5,0,error
425,Mnist_426,"Serene underwater city bathed in bioluminescent light, creatures floating gracefully",low quality,1.5,4,error
426,Mnist_427,A desert with camels and pyramids,low quality,1.5,9,error
427,Mnist_428,Sunrise over a misty lavender field,low quality,1.5,1,error
428,Mnist_429,A spooky haunted house with creaking doors and ghostly figures,low quality,1.5,4,error
429,Mnist_430,Total lunar eclipse painting blood-red moon,low quality,1.5,8,error
430,Mnist_431,"Eerie shadows shift through abandoned structures, sunlight peeking through dusty windows",low quality,1.5,1,error
431,Mnist_432,"Volcanic mountains erupt in waves of fire, glowing rivers flow through valleys below",low quality,1.5,8,'digit 3'
432,Mnist_433,A serene lake reflecting the fiery colors of a setting sun,low quality,1.5,4,error
433,Mnist_434,"Neon river flowing through a futuristic city, reflecting towering structures",low quality,1.5,5,error
434,Mnist_435,Tranquil lake in a forest with snow capped mountains,low quality,1.5,9,error
435,Mnist_436,"A forgotten shipwrecked beneath the waves, silhouetted against the moonlit ocean",low quality,1.5,8,error
436,Mnist_437,Clear blue skies meeting cerulean ocean,low quality,1.5,8,error
437,Mnist_438,A bustling marketplace with colorful stalls and people bartering,low quality,1.5,3,error
438,Mnist_439,A vast meadow with blooming flowers and a river flowing through,low quality,1.5,7,error
439,Mnist_440,A sunny meadow with purple flowers and green grass,low quality,1.5,6,error
440,Mnist_441,Autumn leaves drifting slowly down,low quality,1.5,0,'digit 0'
441,Mnist_442,A starlit sky above a tranquil lake reflecting the moon,low quality,1.5,0,error
442,Mnist_443,"Crystal river cuts through granite canyon, sunlight reflects off water, rainbow emerges",low quality,1.5,3,error
443,Mnist_444,Surreal Antelope Canyon slot canyons in Arizona,low quality,1.5,0,error
444,Mnist_445,Sun-drenched wasteland with shattered robots and crumbling structures,low quality,1.5,2,error
445,Mnist_446,"A beach with umbrella, sun and ocean",low quality,1.5,6,error
446,Mnist_447,"A vast, green meadow with wildflowers and a rainbow",low quality,1.5,6,error
447,Mnist_448,"Eerie silence hangs over abandoned home, moon bathes decaying relics in silver light",low quality,1.5,4,error
448,Mnist_449,A serene meadow dotted with blooming wildflowers,low quality,1.5,9,error
449,Mnist_450,A futuristic city with skyscrapers and flying cars,low quality,1.5,3,error
450,Mnist_451,A mystical cave entrance shrouded in darkness,low quality,1.5,3,'digit 3'
451,Mnist_452,A time-worn pirate ship adrift at sea,low quality,1.5,3,error
452,Mnist_453,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,1.5,2,'digit 2'
453,Mnist_454,A magnificent ice hotel made entirely of snow,low quality,1.5,3,error
454,Mnist_455,A forest with tall trees and a babbling brook,low quality,1.5,9,error
455,Mnist_456,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,1.5,1,error
456,Mnist_457,A colorful meadow with a flowing river and vibrant hot air balloons,low quality,1.5,2,'digit 2'
457,Mnist_458,"Golden sunrise paints horizon, vast desert landscape, dunes shift in the gentle breeze",low quality,1.5,6,error
458,Mnist_459,A dense forest with lofty mountains and a meandering river,low quality,1.5,8,error
459,Mnist_460,A victorian-era tea party set in idyllic countryside,low quality,1.5,0,digit 0
460,Mnist_461,Desert valley with birds circling above,low quality,1.5,5,error
461,Mnist_462,A serene temple nestled in the heart of a tranquil garden,low quality,1.5,6,error
462,Mnist_463,"Gentle waves crash against sandy shores, moonlight reflects on sparkling water",low quality,1.5,6,error
463,Mnist_464,Tranquil mountains overlooking a lush jungle and flowing river,low quality,1.5,6,error
464,Mnist_465,A meadow with a mountain and a castle,low quality,1.5,3,error
465,Mnist_466,A dense fog rolling over a dark and mysterious forest,low quality,1.5,8,error
466,Mnist_467,Rainbow appearing after a summer rainstorm,low quality,1.5,8,error
467,Mnist_468,A romantic candlelit dinner under the stars,low quality,1.5,2,error
468,Mnist_469,"A beach with waves, sand, and palm trees",low quality,1.5,7,'digit 7'
469,Mnist_470,Sandy dunes meet turquoise seas under a stormy sky,low quality,1.5,5,error
470,Mnist_471,A magical garden filled with talking animals and sparkling flowers,low quality,1.5,8,error
471,Mnist_472,A meteor shower above a lake,low quality,1.5,9,error
472,Mnist_473,"Golden light paints meadow grass, mountains rise imposingly, river reflects rainbow hues",low quality,1.5,6,error
473,Mnist_474,Cobbled street lined with ivy-clad buildings,low quality,1.5,1,error
474,Mnist_475,A starry night sky with constellations glowing,low quality,1.5,8,error
475,Mnist_476,A serene lake surrounded by blooming cherry trees,low quality,1.5,4,error
476,Mnist_477,A grand cathedral with intricate stained glass windows and spires,low quality,1.5,1,error
477,Mnist_478,Surreal Antelope Canyon slot canyons in Arizona,low quality,1.5,2,error
478,Mnist_479,A field of sunflowers at sunrise,low quality,1.5,5,error
479,Mnist_480,A majestic palace with gilded gates and marble columns,low quality,1.5,9,error
480,Mnist_481,A rocky desert landscape with towering sand dunes and a blazing sun,low quality,1.5,1,error
481,Mnist_482,A rustic farmhouse surrounded by fields of wheat,low quality,1.5,9,error
482,Mnist_483,A futuristic city with flying cars and towering skyscrapers,low quality,1.5,7,error
483,Mnist_484,A bustling city street at night,low quality,1.5,5,'digit 3'
484,Mnist_485,"Gentle waves lap rocky beach, seagulls soar above, salty air fills the scent",low quality,1.5,4,digit 4
485,Mnist_486,A city in the sky with flying cars,low quality,1.5,0,error
486,Mnist_487,Galaxy with supernova explosion,low quality,1.5,8,error
487,Mnist_488,A lush vineyard stretching over rolling hills,low quality,1.5,9,error
488,Mnist_489,A spaceship flying through a wormhole,low quality,1.5,9,'digit 9'
489,Mnist_490,A snowy mountain peak under starry night sky,low quality,1.5,1,error
490,Mnist_491,Cougar (Puma) surveying territory from lofty vantage point,low quality,1.5,0,'digit 2'
491,Mnist_492,A sunny meadow with purple flowers and green grass,low quality,1.5,5,'digit 5'
492,Mnist_493,Glowing fungi illuminate a decaying castle under a moonlit forest,low quality,1.5,2,error
493,Mnist_494,"Starry sea reflects on metallic waves, futuristic city emerging from the depths",low quality,1.5,3,error
494,Mnist_495,A cheerful family reunion bringing loved ones together,low quality,1.5,7,'digit 7'
495,Mnist_496,A verdant jungle with towering mountains and a winding river,low quality,1.5,8,error
496,Mnist_497,A futuristic city with skyscrapers and flying cars,low quality,1.5,9,error
497,Mnist_498,A distant futuristic city with floating buildings,low quality,1.5,4,error
498,Mnist_499,A colorful hot air balloon floating over patchwork fields,low quality,1.5,0,error
499,Mnist_500,A misty forest clearing with sunlight filtering through the canopy,low quality,1.5,6,error
500,Mnist_501,"A lone astronaut adrift in the stars, constellations forming a path",low quality,1.5,3,error
501,Mnist_502,An ancient city in the desert,low quality,1.5,9,error
502,Mnist_503,Snowy owl perched on frozen tree branch,low quality,1.5,5,error
503,Mnist_504,Leopard lounging in tree branches,low quality,1.5,2,error
504,Mnist_505,A forest with tall trees and a flowing river,low quality,1.5,1,error
505,Mnist_506,A lone sailboat drifting peacefully on calm waters,low quality,1.5,3,error
506,Mnist_507,A colossal city covered in smog,low quality,1.5,1,'digit 1'
507,Mnist_508,"Vast expanse meets mountain lake, sunlight paints ripples, birds gently awake",low quality,1.5,3,error
508,Mnist_509,Vibrant hot air balloons floating over green hills,low quality,1.5,6,error
509,Mnist_510,"Steam-powered city beneath a stormy sky, robots and gears silhouetted",low quality,1.5,5,'digit 5'
510,Mnist_511,A bustling marketplace filled with colorful fruits and spices,low quality,1.5,7,'digit 7'
511,Mnist_512,Leopard lounging in tree branches,low quality,1.5,4,error
512,Mnist_513,"Neon lights dance on water wave, futuristic hovercraft glides above city",low quality,1.5,2,error
513,Mnist_514,"A vast, lush jungle with mist-shrouded mountains and a winding river",low quality,1.5,2,error
514,Mnist_515,A starry night in a forest with a lake,low quality,1.5,6,error
515,Mnist_516,Bioluminescent bay glowing under starlit skies,low quality,1.5,3,error
516,Mnist_517,A bustling city street filled with colorful shops and pedestrians,low quality,1.5,2,error
517,Mnist_518,A quaint seaside town with fishing boats bobbing in the harbor,low quality,1.5,6,error
518,Mnist_519,Aurora borealis dancing above Arctic Circle,low quality,1.5,5,error
519,Mnist_520,Magnolia tree in full bloom,low quality,1.5,4,error
520,Mnist_521,A rustic barn surrounded by fields of golden wheat,low quality,1.5,8,'digit 2'
521,Mnist_522,A field of sunflowers at sunrise,low quality,1.5,9,error
522,Mnist_523,A vast desert with dunes and a lone camel,low quality,1.5,7,'digit 7'
523,Mnist_524,A classic car driving along a coastal highway,low quality,1.5,1,'digit 1'
524,Mnist_525,A magical fairytale forest filled with unicorns,low quality,1.5,3,error
525,Mnist_526,"Vast ocean meets rocky cliffs, waves crash and spray, vibrant sunset paints the sky",low quality,1.5,0,error
526,Mnist_527,A tranquil Japanese garden with koi fish swimming lazily,low quality,1.5,3,error
527,Mnist_528,A field of sunflowers at sunrise,low quality,1.5,8,error
528,Mnist_529,A serene lake surrounded by blooming cherry trees,low quality,1.5,3,digit 2
529,Mnist_530,Wolf pack howling at full moon,low quality,1.5,1,'digit 1'
530,Mnist_531,A field of poppies swaying in the breeze under a clear sky,low quality,1.5,9,error
531,Mnist_532,"Frozen lake frozen over, snow-covered mountains reflected in the surface",low quality,1.5,3,digit 3
532,Mnist_533,Fox darting through pristine snow,low quality,1.5,4,error
533,Mnist_534,A cozy New Year's Eve toast at midnight,low quality,1.5,4,error
534,Mnist_535,"Sunset over calm ocean, with silhouette of palm trees",low quality,1.5,6,error
535,Mnist_536,A cozy cabin nestled in a snowy forest clearing,low quality,1.5,4,error
536,Mnist_537,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,2,error
537,Mnist_538,Rhinos charging through savannah,low quality,1.5,1,error
538,Mnist_539,Brown bear catching salmon in Alaska's rivers,low quality,1.5,8,error
539,Mnist_540,A girl playing volleyball on a beach,low quality,1.5,2,error
540,Mnist_541,Morning dew droplets hanging on spider web,low quality,1.5,5,error
541,Mnist_542,"Meticulous patterns form in the falling leaves, sunlight illuminating the forest floor",low quality,1.5,4,error
542,Mnist_543,An alien landscape with strange rock formations and glowing plants,low quality,1.5,8,error
543,Mnist_544,A mystical moonlit forest with glowing fireflies and unseen creatures,low quality,1.5,8,error
544,Mnist_545,"Serene lake reflects towering mountains, sunlight dances on ripples, peaceful atmosphere",low quality,1.5,4,error
545,Mnist_546,Two friends hiking on a mountain during sunset,low quality,1.5,0,'digit 0'
546,Mnist_547,A charming vineyard with rows of grapevines stretching towards the horizon,low quality,1.5,0,'digit 0'
547,Mnist_548,A creepy abandoned asylum with boarded up windows and rusted gates,low quality,1.5,2,error
548,Mnist_549,"Mountain lake reflection, snow-capped peaks glow, birds flutter above the calm surface",low quality,1.5,3,error
549,Mnist_550,A peaceful lakeside campfire surrounded by friends and laughter,low quality,1.5,2,error
550,Mnist_551,A sunrise in the savanna,low quality,1.5,7,error
551,Mnist_552,Vibrant hot air balloons floating over green hills,low quality,1.5,7,'digit 4'
552,Mnist_553,Crocodile basking in tropical sunshine,low quality,1.5,0,error
553,Mnist_554,A vast expanse of desert dunes at sunset,low quality,1.5,8,error
554,Mnist_555,"Neon lights illuminate futuristic robots, reflection shimmering on crystalline lake",low quality,1.5,7,error
555,Mnist_556,A vast savannah dotted with grazing zebras,low quality,1.5,4,error
556,Mnist_557,"Neon rays illuminate a futuristic city, reflecting off robots and sleek structures",low quality,1.5,4,'digit 4'
557,Mnist_558,Rolling green hills and a river flowing through,low quality,1.5,7,error
558,Mnist_559,A sunrise in the savanna,low quality,1.5,9,error
559,Mnist_560,Reindeer racing through frozen taiga,low quality,1.5,6,error
560,Mnist_561,A starry night over a tranquil lake,low quality,1.5,9,error
561,Mnist_562,A delightful baby shower expecting new arrival,low quality,1.5,0,digit 0
562,Mnist_563,A sunset over a golden wheat field,low quality,1.5,9,error
563,Mnist_564,A rocky desert landscape with towering sand dunes and a blazing sun,low quality,1.5,8,error
564,Mnist_565,An ancient city in the desert,low quality,1.5,0,error
565,Mnist_566,Serene forest with sparkling river and majestic mountains,low quality,1.5,4,digit 4
566,Mnist_567,"Sunbeams filter through forest canopy, river winds through valleys, birds chirp merrily",low quality,1.5,6,error
567,Mnist_568,"Mountain meadow bathed in morning mist, river whispers below",low quality,1.5,0,error
568,Mnist_569,A peaceful sunset over the lake with mountains and trees,low quality,1.5,6,error
569,Mnist_570,A starlit sky above a tranquil lake reflecting the moon,low quality,1.5,3,error
570,Mnist_571,"Sun illuminates untouched forest, sunlight filtering through vibrant foliage",low quality,1.5,5,error
571,Mnist_572,"Cyber vines crawl through metal trees, reflections shimmer on artificial seas, birds cast neon hues",low quality,1.5,4,error
572,Mnist_573,A field of vibrant sunflowers stretching towards the horizon,low quality,1.5,8,error
573,Mnist_574,A small house near seashore,low quality,1.5,3,error
574,Mnist_575,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,3,digit 3
575,Mnist_576,A girl with a cat and a dog in front of a beach,low quality,1.5,9,error
576,Mnist_577,A group of explorers in an ancient jungle,low quality,1.5,3,error
577,Mnist_578,Two friends hiking on a mountain during sunset,low quality,1.5,3,error
578,Mnist_579,"Neon lights illuminate futuristic robots, reflection shimmering on crystalline lake",low quality,1.5,3,error
579,Mnist_580,Golden leaf autumn canopy covering ground,low quality,1.5,7,error
580,Mnist_581,"Spiral staircase ascends tree-covered hill, sunlight filters through leaves in golden rays",low quality,1.5,8,error
581,Mnist_582,Lion pride resting under acacia tree,low quality,1.5,0,error
582,Mnist_583,A vast expanse of desert dunes at sunset,low quality,1.5,8,'digit 2'
583,Mnist_584,A field of blooming sunflowers swaying in the wind,low quality,1.5,2,error
584,Mnist_585,A dirt path leading through a lush forest,low quality,1.5,1,error
585,Mnist_586,Blue whale sounding deeply,low quality,1.5,7,error
586,Mnist_587,A peaceful countryside scene with grazing sheep and rolling hills,low quality,1.5,0,error
587,Mnist_588,Elegant peacock spreading tail feathers wide open,low quality,1.5,6,digit 6
588,Mnist_589,"Neon glow illuminates futuristic robot, star spackling behind glowing eyes",low quality,1.5,5,'digit 5'
589,Mnist_590,"Ancient tree roots intertwining across the moonlit forest floor, moonlight filtering through branches",low quality,1.5,4,digit 4
590,Mnist_591,A beautiful sunset at a beach with ocean waves,low quality,1.5,3,digit 3
591,Mnist_592,A romantic candlelit dinner under the stars,low quality,1.5,8,error
592,Mnist_593,Two friends hiking on a mountain during sunset,low quality,1.5,0,error
593,Mnist_594,A charming cottage covered in ivy,low quality,1.5,9,'digit 7'
594,Mnist_595,Colorful coral reef teeming with exotic marine life,low quality,1.5,6,error
595,Mnist_596,A cozy bookstore with shelves overflowing with books,low quality,1.5,3,'digit 3'
596,Mnist_597,Walrus haulout on icy coastline,low quality,1.5,8,error
597,Mnist_598,Rhinos charging through savannah,low quality,1.5,0,digit 0
598,Mnist_599,Buffalo thundering across Great Plains,low quality,1.5,9,error
599,Mnist_600,A beautiful sunset over a tranquil lake,low quality,1.5,9,error
600,Mnist_601,A majestic waterfall plunging into a misty abyss,low quality,1.5,6,error
601,Mnist_602,Tropical storm forming off distant Caribbean island,low quality,1.5,8,error
602,Mnist_603,"A vibrant forest glows with bioluminescent light, revealing glowing mushrooms and paths",low quality,1.5,6,error
603,Mnist_604,A Kwanzaa celebration honoring heritage,low quality,1.5,8,error
604,Mnist_605,"Steam-powered city beneath a stormy sky, robots and gears silhouetted",low quality,1.5,5,error
605,Mnist_606,"Ancient trees reach for the stars, sunlight filters through branches, river flows silently",low quality,1.5,7,'digit 7'
606,Mnist_607,A Chinese New Year Lion Dance welcoming prosperity,low quality,1.5,8,error
607,Mnist_608,Cypress-lined lake reflects moonlight over granite cliffs,low quality,1.5,6,error
608,Mnist_609,"Sunbeams break through forest canopy, river flows calmly, birds flit between branches",low quality,1.5,0,'digit 0'
609,Mnist_610,A grand palace with ornate golden gates and pillars,low quality,1.5,2,'digit 2'
610,Mnist_611,A fog-enshrouded swamp filled with ominous croaks,low quality,1.5,4,error
611,Mnist_612,"Mountain meadow bathed in morning mist, river whispers below",low quality,1.5,0,error
612,Mnist_613,A bustling marketplace with colorful stalls and people bartering,low quality,1.5,2,error
613,Mnist_614,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,2,'digit 2'
614,Mnist_615,A giant robot overlooking a city at night,low quality,1.5,3,'digit 3'
615,Mnist_616,A misty forest with a waterfall,low quality,1.5,1,'digit 1'
616,Mnist_617,A field of sunflowers with bees collecting pollen from the blooms,low quality,1.5,9,error
617,Mnist_618,A starry night sky over a calm ocean,low quality,1.5,7,error
618,Mnist_619,"A lone astronaut adrift in the stars, constellations forming a path",low quality,1.5,5,error
619,Mnist_620,**Scene:** A tranquil valley with a winding river and lush greenery,low quality,1.5,1,'digit 1'
620,Mnist_621,"A vibrant forest glows with bioluminescent light, revealing glowing mushrooms and paths",low quality,1.5,0,error
621,Mnist_622,A quaint seaside town with colorful fishing boats,low quality,1.5,8,error
622,Mnist_623,Majestic castle standing proudly on cliffside,low quality,1.5,4,error
623,Mnist_624,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,6,error
624,Mnist_625,A magnificent sunset over the ocean with sailboats,low quality,1.5,2,'digit 2'
625,Mnist_626,Palm fringed beach paradise,low quality,1.5,6,error
626,Mnist_627,"Vast clouds of light surround a lone figure, searching for something in the endless darkness",low quality,1.5,7,'digit 7'
627,Mnist_628,"Sun sets over volcanic mountains, glowing lava reflects on river surface",low quality,1.5,9,error
628,Mnist_629,"Towering rock formations reflect a captivating sunrise, casting light on hidden pathways",low quality,1.5,3,'digit 9'
629,Mnist_630,Tropical storm forming off distant Caribbean island,low quality,1.5,2,error
630,Mnist_631,Underwater city illuminated by bioluminescent creatures and coral structures,low quality,1.5,9,digit 9
631,Mnist_632,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,8,error
632,Mnist_633,"Eerie silence surrounds abandoned temple, glow of sunrise illuminates crumbling walls",low quality,1.5,2,error
633,Mnist_634,"A serene lake reflects the stars, glowing mountains casting shadow on the surface",low quality,1.5,2,error
634,Mnist_635,Underwater city illuminated by bioluminescent creatures and coral structures,low quality,1.5,9,error
635,Mnist_636,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,2,error
636,Mnist_637,A bustling city skyline at night with neon lights,low quality,1.5,7,'digit 7'
637,Mnist_638,Volcanic landscape with flowing lava and levitating plants,low quality,1.5,3,error
638,Mnist_639,A dense fog rolling over a dark and mysterious forest,low quality,1.5,5,'digit 5'
639,Mnist_640,Rainbow appearing after summer downpour,low quality,1.5,9,error
640,Mnist_641,Cypress-lined lake reflects moonlight over granite cliffs,low quality,1.5,1,error
641,Mnist_642,"Silent mountains reflecting in a serene lake, sunlight filtering through falling leaves",low quality,1.5,8,error
642,Mnist_643,"Ocean meets mountain waves, sunlight paints splatter on caves, birds sing in gentle saves",low quality,1.5,0,'digit 0'
643,Mnist_644,Two friends hiking on a mountain during sunset,low quality,1.5,2,digit 2
644,Mnist_645,A green meadow with colorful flowers,low quality,1.5,0,error
645,Mnist_646,"City skyline reflected in a pool of water, neon lights shimmering",low quality,1.5,5,error
